dzr_sng_id,MSD_sng_id,MSD_track_id,sp_track_id,artist_name,track_name,valence,arousal,sp_acousticness,sp_danceability,sp_duration_ms,sp_energy,sp_instrumentalness,sp_key,sp_liveness,sp_loudness,sp_mode,sp_speechiness,sp_tempo,sp_time_sig,sp_valence,sp_popularity,sp_explicit
82812962,SOKEUHH12A8C13F0F1,TRQTDHN128F42732CB,2cTHyMrP9mPWcH8JX3PWBj,Natalie Walker,With You,-1.487724664,-0.360813001,0.666,0.481,290347,0.316,0.00756,10,0.167,-12.859,0,0.0313,127.475,4,0.12,17,FALSE
82813124,SORALYR12A58A7B8D5,TRJPJAL128F4299DEB,4h7cykqlCnEOaNot9L1e3W,Natalie Walker,Faith,-0.294324151,-1.304188209,0.62,0.533,212200,0.508,0.00138,5,0.124,-10.379,0,0.0341,136.05,4,0.351,6,FALSE
82813128,SOAJVEZ12A8C13B108,TRERFYW128F4299DEE,1RJlZBzDxLzb0hdgOwFCli,Natalie Walker,Circles,-0.934321561,0.077994751,0.907,0.394,202853,0.368,4.44E-05,0,0.135,-11.188,0,0.0283,89.877,3,0.165,19,FALSE
82818896,SOIHPCA12A58A796CA,TRSYZKK128F422AD56,6XxcyvJrKDzkYNyKpiNzvp,Katatonia,Chrome,-1.348555245,0.035588959,9.34E-05,0.531,314293,0.815,0.0635,3,0.0955,-5.93,0,0.03,108.13,4,0.305,28,FALSE
82979888,SOVYIRR12A8AE461B0,TRTCVIR128F42607B3,6vd4cYRBOAH4YzTng7GpOh,Clannad,Newgrange,0.500669788,-1.777412255,0.522,0.456,245747,0.426,0.0213,9,0.0761,-14.696,0,0.0348,80.908,4,0.28,34,FALSE
83027018,SOBCOUO12AB017C753,TRMJLPY12903CD71E7,4jKq3767lb2mWKCvas6E7Z,The Tremeloes,Here Comes My Baby,1.178324805,1.183310915,0.0154,0.514,184107,0.882,0,7,0.389,-5.306,1,0.0491,92.147,4,0.942,52,FALSE
83151666,SOYPJOM12A58A7CEE8,TRFLPWO128F4220560,40j5X5DC7WMZOLSRo3pXFB,Metric,Hustle Rose,0.622556731,-0.864765881,0.00445,0.618,333427,0.787,0.432,2,0.199,-9.19,1,0.0328,114.118,4,0.386,32,FALSE
83151668,SOPGSJO12D02192E84,TRUTAQI128F4220567,1TXH9tF2fW9obKhjEDsnZu,Metric,Succexy,1.131934998,1.310835576,0.00512,0.651,185307,0.752,0.00289,11,0.318,-6.866,0,0.0296,140.135,4,0.972,35,FALSE
83151678,SOQXTDZ12AF729F8B4,TRUWMRX128F422059A,7wyA7ks346WaWcKLsN2W5z,Metric,The List,-1.935249857,-0.655809809,0.00182,0.475,172707,0.721,2.38E-05,2,0.0688,-7.435,1,0.0339,149.417,4,0.438,28,FALSE
83158438,SOVVLKV12A8AE49992,TRGAUJI128F4239FE8,5lcV57jv8NfKGCQMRVKz3Q,Booty Luv,Some Kinda Rush,1.178324805,1.183310915,0.00186,0.471,211093,0.696,0.000681,0,0.0937,-7.01,1,0.0855,126.962,4,0.387,39,FALSE
83217092,SOZWSNT12A58A7A76E,TRQPUYM128F4266400,6mi94ysIFFasfpwUNquwqM,Meshuggah,Dancers To A Discordant System,-1.400402676,1.538228949,2.41E-05,0.255,576067,0.996,0.902,5,0.181,-5.406,1,0.0911,93.633,3,0.142,39,FALSE
83922381,SOWMYZR12A58A78863,TRCYAUT128E0782AAC,4A7gDQ5VUJJXwwLkqX0twt,The Dandy Warhols,Be-In,0.373325221,-0.923150666,0.00497,0.36,420467,0.639,0.94,2,0.182,-9.775,1,0.039,117.011,4,0.123,32,FALSE
83946427,SORZIFY12A58A7ADED,TROLVPE128F425607E,40kv7LZWVbivK4AoI8rhzz,Swans,New Mind,-0.510809915,-0.111909444,0.000208,0.521,312360,0.666,4.51E-05,11,0.0784,-10.16,0,0.0445,125.585,4,0.13,20,FALSE
83946445,SOYGNEV12AB017F79F,TRODHCJ128F930F5DD,3aXMdvzZa936z4TrZ8mUK7,Swans,Trust Me,-0.674538644,-0.084253494,0.0155,0.496,298867,0.771,0.0289,0,0.268,-11.789,1,0.0535,115.399,4,0.148,14,FALSE
83946515,SOJOXFQ12AB01812A3,TRFUGVZ128F930F382,2DxlGJqkymlyaz6R5wSC4y,Swans,Miracle Of Love,-1.040199472,-0.065816193,0.0195,0.255,403400,0.576,0.148,4,0.165,-9.17,0,0.0347,126.44,4,0.13,15,FALSE
83946523,SOQMXXZ12AB0182CE8,TRRKJNO128F930F409,3jtVXuBKHUk8vU0mLfeh3p,Swans,I Remember Who You Are,0.0540542,-0.609716557,0.928,0.235,264440,0.192,0.00154,9,0.102,-14.35,1,0.0364,187.654,3,0.296,9,FALSE
83946529,SOBDKZT12AB017CBEB,TRSUZFL128F930F4A7,39bCF87XoowHEc1TM81RP7,Swans,When She Breathes,0.185037183,-1.218147473,0.518,0.468,271267,0.417,0.00016,2,0.124,-13.361,0,0.0304,110.785,4,0.3,13,FALSE
83946541,SONQFKE12AB01807D3,TRPVUCC128F930F514,0izFWtehHRgh2UNJSGIyDV,Swans,Love Will Save You,-0.673447119,-0.486186644,0.000649,0.534,365240,0.585,0.491,0,0.286,-9.666,1,0.0269,105.064,3,0.113,26,FALSE
83946549,SODCLJF12AB0182582,TRCHGLH128F930F567,6UF8DXN1TDkUxQAUh9BKmZ,Swans,Failure,-0.484203997,-0.353899013,0.58,0.504,379400,0.234,0.0984,10,0.0845,-14.357,1,0.0326,80.968,3,0.132,19,FALSE
83946565,SORGEKY12AB01849A0,TRVHYKL128F930F61F,37oHBBYZdqH3OOcV8sO1QG,Swans,God Damn The Sun,-1.430419609,-0.236361223,0.863,0.3,261400,0.243,0.762,2,0.149,-16.429,1,0.0301,168.742,3,0.136,19,FALSE
84107805,SOJPJMN12A6D4F532A,TRXERNO128EF3625F6,3MAv65x4uURZFcJvoIGZKE,Born Jamericans,Venus,1.071901131,0.846830181,0.305,0.663,285800,0.567,1.94E-05,10,0.0784,-6.543,0,0.122,89.621,4,0.773,26,FALSE
84118399,SONWVBK12A58A7E78F,TRNCGRR128F4284FB3,7pW11Q1LRCDh4MLSEUnBHp,Angela Bofill,Let Me Be The One,1.071901131,0.846830181,0.357,0.653,205733,0.421,7.95E-05,5,0.224,-12.385,0,0.0371,76.943,4,0.684,19,FALSE
84208663,SOKUXDG12A6D4FD0A3,TRZHSHP128F421B96B,5PN9ErkXVXRv4htRvvXWpl,Jim Hall,Body And Soul,0.449731961,-2.075481946,0.979,0.426,376210,0.0966,0.891,1,0.113,-23.302,1,0.0378,117.038,4,0.16,14,FALSE
84284289,SOODEFV12A8C1409CE,TRLKCXI128F9303CA4,494i8uoVy9aOlHouhFKSM3,Pet Shop Boys,Vulnerable,-1.040199472,-0.065816193,0.0142,0.648,287372,0.907,0.0376,6,0.121,-4.413,0,0.0282,127.98,4,0.778,13,FALSE
84284295,SOCRMIJ12A8C13F8FD,TRXJYHC128F9303CB4,72bCBTBbKk19H3373v9SK2,Pet Shop Boys,King of Rome,-1.3385496,-0.262480732,0.0562,0.651,331493,0.767,0.0398,0,0.115,-7.163,0,0.0341,100.034,4,0.283,18,FALSE
84284297,SODIHND12A8C13F909,TRTXWCJ128F9303CBA,5yq5uScuRVSSeILqFf0cy4,Pet Shop Boys,Pandemonium,1.178324805,1.183310915,0.0426,0.561,244813,0.957,3.06E-06,4,0.943,-4.67,1,0.0484,126.002,4,0.555,26,FALSE
84284301,SOTQZNM12A8C1409BE,TRWVPNI128F9303CC5,3Hh4NQObpo85M7VmOzoR4G,Pet Shop Boys,Legacy,0.766274171,-2.112356547,0.00282,0.539,269440,0.938,0.00355,11,0.379,-10.069,0,0.0481,129.622,4,0.286,17,FALSE
84340035,SOADKGL12A8C133CD8,TRDHQRL128F4264FF8,0870QNicMawQH2cnzBVZ3P,Boston,Hitch A Ride,1.178324805,1.183310915,0.0011,0.382,251733,0.814,0.00401,3,0.101,-7.23,1,0.0406,116.454,4,0.569,55,FALSE
84364029,SOCFAUI12A8C13BBE8,TRFBQSA128F92DF83F,0gljI0CtjpdZK6ecidfxto,Tone Loc,Wild Thing,0.373325221,-0.923150666,0.000507,0.943,263573,0.685,8.56E-06,7,0.0604,-11.903,1,0.188,125.515,4,0.813,59,FALSE
84374239,SOGCFTG12AF72A4C4B,TRNTKIG128F42AD042,3WeWaUyTww9gLKmimlwm5w,Lamb Of God,Ruin,-1.400402676,1.538228949,5.19E-05,0.195,234267,0.958,0.128,7,0.371,-4.391,1,0.194,198.151,3,0.11,44,FALSE
84374247,SOWUFQU12A8C13E6B3,TRCELEZ128F42AD017,6WDJv2slxzc6Xu7CVonDBM,Lamb Of God,11th Hour,-1.550487344,1.690336678,1.18E-05,0.318,224093,0.981,0.00614,2,0.315,-3.583,1,0.091,101.762,3,0.205,39,FALSE
84668957,SOKQRXI12A6D4F6C8D,TRGTZEW128F933D81C,1Ezs8eYxuZjhlgyoI1Bo76,Vanilla Ice,Play That Funky Music,0.815392789,0.662457176,0.000928,0.851,285800,0.514,3.58E-06,4,0.381,-15.279,0,0.165,100.425,4,0.573,42,FALSE
84786883,SOJBRZM12D021B12D8,TRFPEFA128E078F733,7k1Xm1wy00hCKJDYJL5p1n,George Strait,All My Ex's Live In Texas,-0.341623562,0.452732883,0.217,0.764,200827,0.333,1.02E-05,9,0.11,-15.921,1,0.0308,130.541,4,0.738,59,FALSE
84791533,SOOEVEA12A8C13E16A,TRTBKMB12903CC9B12,76TpWFiK5YCgw1hy26DWZp,George Harrison,What Is Life,1.178324805,1.183310915,0.00654,0.468,264413,0.833,0.000332,4,0.326,-5.847,1,0.0324,131.248,4,0.884,67,FALSE
84791539,SOGGMLF12A8C13C425,TRXRQSI128F428FF82,1y94LxK8YjT2a6SfAw9KWY,George Harrison,Let It Down,-0.180623645,-1.199710173,0.0862,0.277,298160,0.633,0.00182,9,0.0647,-7.709,1,0.0374,135.352,4,0.345,47,FALSE
84791543,SOTAVED12A8C13C412,TRYXSBI128F428FF7B,1Ifka4pq7ruw9DO15hk9ni,George Harrison,I Live For You,-1.040199472,-0.065816193,0.464,0.445,217747,0.444,0.00558,1,0.124,-9.661,1,0.0246,71.629,4,0.222,56,FALSE
84840919,SOANWWX12A8AE46DAB,TRHTDND128F92DFAD3,5qUAdDl59w0Vbu4Gi6ecSX,Rick Astley,Whenever You Need Somebody,1.178324805,1.183310915,0.0978,0.715,232960,0.947,1.44E-05,0,0.142,-13.043,0,0.0398,115.177,4,0.546,36,FALSE
84840921,SODXKLD12A58A795E5,TRRUUCY128F92C97E1,6DsuOZAuE9rHQdhqT69oXH,Rick Astley,When I Fall In Love,-1.179368892,0.445818895,0.749,0.258,182733,0.137,0.0139,1,0.111,-20.365,1,0.0333,76.774,4,0.166,25,FALSE
84862151,SOBCSGR12A8AE470B1,TRGXOZS128F42386C5,72w1e1DH6LlZlA5lRJPFwU,Cascada,What Do You Want From Me?,1.541256821,1.704164653,0.00093,0.596,167400,0.951,0,1,0.141,-6.097,0,0.06,144.969,4,0.634,24,FALSE
84868489,SOHOVCP12A6D4FCCAE,TRGVXIW128F422B950,0GBN4POdqoApbwba1Vhmww,Rick James,You And I,1.541256821,1.704164653,0.00297,0.794,597547,0.786,0.0257,1,0.0623,-7.073,1,0.0422,116.639,4,0.774,0,FALSE
84987827,SOUGHHS12A8C1356AF,TRMSDFU128F4282A26,2PRNeK94MsS3rC4WZDXixt,Kasey Chambers,Not Pretty Enough,-1.871577573,0.007933009,0.6,0.623,199947,0.612,0,11,0.148,-5.497,1,0.0345,119.866,4,0.275,30,FALSE
85015653,SOGUOCD12A81C234BB,TRBQVCT128F4233426,4SkUgBoEkKzgHoVwiWOv4k,Mark Knopfler,The Scaffolder's Wife,-1.040199472,-0.065816193,0.881,0.263,232040,0.326,0.161,0,0.135,-11.388,0,0.037,51.605,4,0.214,16,FALSE
85015667,SOQUTLY12A81C234D2,TRIVRTY128F423342D,3bZu6Ne53YHWom9GmYsQqv,Mark Knopfler,Behind With The Rent,-0.333437125,-0.494483429,0.726,0.717,285947,0.276,0.839,9,0.111,-13.404,0,0.037,83.265,4,0.31,17,FALSE
85015671,SOICRSL12A58A7769D,TRWPEQZ128F423342F,4iXHltgMj0Y5JvsDHgTru5,Mark Knopfler,Madame Geneva's,-1.040199472,-0.065816193,0.868,0.624,239040,0.287,0.0353,11,0.12,-13.485,0,0.0319,78.306,3,0.511,18,FALSE
85015673,SOWFVFU12A81C234DE,TRDOVBP128F4233430,4gPi2hilDT7fcKMsewRqUe,Mark Knopfler,In The Sky,-1.040199472,-0.065816193,0.817,0.619,451200,0.272,0.393,5,0.104,-11.605,1,0.027,76.814,3,0.289,17,FALSE
85018785,SOMIONI12A6310EBC8,TRCDUQD128E0783834,64L1PoUU7XbSwGcaMwTjsb,Mark Knopfler,All That Matters,1.071901131,0.846830181,0.898,0.329,200907,0.363,0.00168,3,0.99,-10.798,1,0.032,154.661,3,0.421,20,FALSE
85018797,SOGTLUK12A6310EBC4,TRTYADI128E0783821,5KXYM26ZPK7ddRfhOXAlM2,Mark Knopfler,Our Shangri-La,-1.040199472,-0.065816193,0.426,0.606,476293,0.433,0.556,4,0.869,-10.962,1,0.0254,102.784,4,0.271,25,FALSE
85088724,SOHLLOV12A8C13B28E,TREUULM128F42A9F6C,6IiuCE7TMV2bbNs0c2pMSY,The Be Good Tanyas,The Junkie Song,-1.056572345,0.736206378,0.942,0.486,227000,0.192,0.00126,7,0.104,-15.175,1,0.0345,133.166,4,0.26,29,FALSE
85096706,SOWWWTT12A8C135EC8,TRGZYLW128F424184A,0cEokwoWvRdX0TgmXIzwq4,Iron & Wine,Jezebel,0.004025977,-1.10752367,0.445,0.58,307013,0.433,0.00228,2,0.167,-9.188,1,0.0292,102.108,4,0.362,43,FALSE
85097630,SOLKUQW12A67AD9EBB,TRMWWVL128F428BC6C,0njhKan2z8uQ50SuZcvMZF,Hanson,Strong Enough To Break,0.815392789,0.662457176,0.0099,0.537,212387,0.738,6.31E-05,10,0.517,-6.242,1,0.0383,177.533,4,0.551,30,FALSE
85097662,SOINNWZ12A67020A6C,TRRYIST128E078E206,6no64fl6FUtwxXwuUZZywC,Mark Knopfler,Baloney Again,-0.699097953,-1.102914345,0.576,0.56,309773,0.399,0.0303,11,0.0895,-12.372,0,0.0361,171.991,4,0.208,28,FALSE
85097668,SOTYRCI12A67020A6F,TRMLFBV128E078E209,3tx61swj6GeVNkUqGI7Ve2,Mark Knopfler,El Macho,0.007664393,0.791518279,0.334,0.773,329933,0.44,0.469,4,0.0863,-10.565,0,0.035,121.282,4,0.844,23,FALSE
85143960,SOPFSBH12A8C13BB19,TRQVHAB128F4266501,616HBAgKMaB5uQgWa594Um,Sleater-kinney,Entertain,-1.700572012,1.842444407,0.0126,0.359,295667,0.943,0.00235,11,0.272,-2.312,0,0.0743,144.44,4,0.327,33,FALSE
85190980,SOJCFBQ12A58A79DCD,TRWFTXQ128EF3447E2,,Vangelis,Losing Sleep (Still_ My Heart),-0.549013285,-0.46836392,,,,,,,,,,,,,,,
85193820,SOCIYZS12A6D4F9E07,TRMBIXL128F149591B,2gPwwI1KIs1GA3JBewoziP,Luis Fonsi,Tell Her Tonight,0.919087651,-0.632763183,0.363,0.378,246347,0.525,0,0,0.461,-5.057,1,0.0349,85.998,4,0.243,12,FALSE
85201760,SONJPDI12A58A809B7,TRDETCH128F42AD0E6,2ZJ0357KXCl3WTCwsPQWdQ,Maroon 5,Story,1.306578976,1.275497417,0.00165,0.466,269867,0.806,0,0,0.325,-3.784,1,0.0332,119.972,4,0.424,25,FALSE
85274446,SOJDNEA12AF72A677D,TRFSZZD128F149F336,4tEnWExCuXxmDidl6jxIgx,Method Man,Biscuits,-0.308877816,-0.102690794,0.0892,0.563,169907,0.548,0.661,4,0.192,-12.675,0,0.344,187.573,4,0.436,36,TRUE
85311590,SOUOBYY12A58A78F7E,TRKVXHO128F145BD0F,4Do5mElv0wvfcAem1W1jC2,Gonzalo Rubalcaba,Imagine,0.449731961,-2.075481946,0.975,0.408,486992,0.0563,0.863,0,0.912,-28.579,1,0.0691,99.97,4,0.687,7,FALSE
85329266,SOLNKPG12A58A7CB39,TRCHDLI128F92FDDC9,,The Twilight Sad,That Summer_ At Home I Had Become The Invisible Boy,-1.384029803,-0.586669932,,,,,,,,,,,,,,,
85329268,SOBAJDB12A8C13630A,TRGHSBA128F92E05F6,7t2QKqYrGLowXbVL9y9iME,The Twilight Sad,Walking For Two Hours,-1.727860133,-1.10752367,0.00129,0.474,315893,0.84,0.00111,10,0.077,-4.722,0,0.0349,124.018,4,0.219,10,FALSE
85333162,SOROKMF12A58A7DD46,TRHZHDM128F145FAC9,3BmIa3batDrksYi32cCBvS,Mark Knopfler,Quality Shoe,1.541256821,1.704164653,0.806,0.785,231813,0.355,0.00747,5,0.0975,-13.331,1,0.062,126.855,4,0.797,31,FALSE
85333174,SONTEGC12A58A7D487,TRXKXFH128F145FADB,0ohmw3Nx0dP5rKu0xg1kZ6,Mark Knopfler,Daddy's Gone To Knoxville,0.373325221,-0.923150666,0.765,0.666,167293,0.359,0.00222,7,0.107,-11.529,1,0.0309,152.536,4,0.895,27,FALSE
85375634,SOTNXPT12AB018100B,TRNGZYL128F145E9C2,5h60uk3kmsjMclQSuCM8KH,Flaw,Best I Am,-0.770956673,-0.751069194,0.00205,0.456,276027,0.644,3.59E-06,6,0.134,-6.918,0,0.0327,82.119,4,0.11,36,FALSE
85375640,SOJYKEV12A6D4F7AD8,TRCFPVH128F145E9C5,02DBE0qNddrFsD951Bl1i8,Flaw,One More Time,-1.935249857,-0.655809809,0.113,0.311,667267,0.0128,0,11,0.0648,-9.332,1,0.0283,94.137,4,0.96,26,FALSE
85375834,SOFAIUK12A6D4F66E3,TRHQMKP128F14534EC,2QIybZBJS7jynaRrUZ8NJQ,Senses Fail,Bloody Romance,-0.696369141,1.101879504,0.000861,0.394,230573,0.853,4.03E-06,5,0.117,-4.123,1,0.214,131.116,4,0.326,42,TRUE
85378572,SOQAKEV12A6D4F7A3B,TRRBLSE128F1460DB9,0EadsLgNAWWzRiEj9KTdCZ,The Starting Line,Given The Chance,0.688048222,0.948235333,0.00798,0.581,177227,0.814,0,11,0.0877,-4.032,1,0.0525,96.966,4,0.813,32,FALSE
85378574,SOOSAYV12A6D4F7A3C,TRJHSXW128F1460DBA,2f04dRH0nfLi28GOMyx96M,The Starting Line,Leaving,0.815392789,0.805346255,0.000251,0.239,213707,0.731,0,11,0.165,-4.531,1,0.0394,145.323,4,0.355,37,FALSE
85378578,SOWYFAX12A6D4F7A3D,TRARODV128F1460DBC,37YHZAS4z74AXm4RT76YxR,The Starting Line,A Goodnight's Sleep,-1.744233006,1.335418644,0.000203,0.487,262667,0.742,0,4,0.118,-4.788,1,0.0355,142.016,4,0.174,33,FALSE
85378584,SOFRGUG12A6D4F7A41,TRWPDEA128F1460DC1,3lbfy6AavEGDudGKKpRNDu,The Starting Line,Hello Houston,1.541256821,1.704164653,0.0001,0.469,143107,0.758,0,11,0.102,-3.804,1,0.0406,93.973,4,0.48,30,FALSE
85378592,SOGNIIZ12A6D4F7A47,TRKJLHT128F1460DC7,5J47US3xIritcjXjVVFzMh,The Starting Line,The Drama Summer,0.373325221,-0.923150666,0.106,0.386,172360,0.523,0,2,0.0893,-6.632,1,0.0314,111.668,3,0.336,30,FALSE
85378594,SOAUQVI12A6D4F7A48,TRWHHQT128F1460DC8,2BV6Zq422VBibc7B01DOHh,The Starting Line,This Ride,0.815392789,0.662457176,0.000544,0.593,220893,0.652,0,7,0.376,-5.05,1,0.0426,97.448,4,0.329,31,FALSE
85379138,SOBMGRQ12A8C13D44F,TRKBEFY128F42A6C92,2VHAQ84pzRe11YdMUDZzMZ,New Found Glory,This Disaster,-0.196996518,0.524177422,7.00E-05,0.407,188253,0.922,0.00108,2,0.217,-3.327,1,0.112,152.259,4,0.667,38,FALSE
85379148,SOJAUZC12A8C13EC2C,TRNIEHB128F427AAF9,1U57cDOAvIRFeDQCIbW6VI,New Found Glory,Failure's Not Flattering,0.815392789,0.662457176,0.000119,0.495,231253,0.858,3.68E-05,2,0.257,-4.133,1,0.0416,156.094,4,0.673,37,FALSE
85379436,SOESXJF12A8C141491,TRGWIOA128F42B63E7,6xOkehmk4r7a79qJCPnhFe,Curve,Coming Up Roses,0.373325221,-0.923150666,0.000214,0.465,271747,0.731,0.823,8,0.0385,-6.868,0,0.0478,89.75,4,0.385,13,FALSE
85379442,SOBOQOC12A8C141499,TRTDNJP128F42B63EA,48iYj7zx7P1BMVa6DsMvNm,Curve,Alligators Getting Up,0.185037183,-1.218147473,0.000365,0.477,276800,0.905,0.0889,1,0.401,-7.331,1,0.0496,93.888,4,0.776,10,FALSE
85379444,SOFDFGH12A8C14149D,TRHFROT128F42B63EB,7I5y8JtEE1T0SlODaq38mn,Curve,Dirty High,-1.345826433,1.372293244,4.45E-05,0.552,321973,0.892,0.597,1,0.568,-6.994,1,0.0491,116.167,4,0.474,8,FALSE
85379450,SOZRBTX12A8C1414AB,TRTKMJZ128F42B63EE,14HntyclKdVVbRZGdG0WaX,Curve,Forgotten Sanity,-0.510809915,-0.111909444,0.00138,0.461,272293,0.907,0.853,11,0.325,-5.496,1,0.04,149.878,4,0.41,8,FALSE
85379454,SOXOHPD12A8C1414B0,TRGFPNK128F42B63F0,2vAq8945SKgGfDkbWu89Zd,Curve,Beyond Reach,0.373325221,-0.923150666,0.0134,0.591,295173,0.667,0.399,7,0.06,-9.41,1,0.0265,99.988,4,0.103,7,FALSE
85407142,SOASZZJ12AAF3B4720,TRJQWYY12903CE2FC8,7BMWunZCzpUdESUgWSuNRa,Miniature Tigers,Cannibal Queen,1.541256821,1.704164653,0.0319,0.688,164387,0.729,1.80E-06,1,0.101,-6.148,1,0.0282,113.98,4,0.782,50,FALSE
85561348,SOBSNMM12A8C13F651,TROCLYB12903CEA283,2rUKiZSr483pQyTWqUHpei,Ivy,Midnight Sun,0.373325221,-0.923150666,0.0808,0.577,328000,0.668,0.353,11,0.0716,-7.869,0,0.0274,94.009,4,0.617,19,FALSE
85561350,SOHIUGT12A8C13F655,TRKTEAR12903CEA286,40J9sl0nmbrnSJUcsBczxs,Ivy,I Think Of You,-0.180623645,-1.199710173,0.586,0.628,241107,0.784,0.00395,2,0.319,-8.379,1,0.0322,110.116,4,0.232,21,FALSE
85561354,SODQTJM12A8C13F66A,TRDTMRK12903CEA28A,504WYKibqam6HsXkuTiy1A,Ivy,One More Last Kiss,0.129551336,0.219961964,0.523,0.615,300667,0.565,0.152,1,0.108,-9.708,1,0.0307,91.001,4,0.386,19,FALSE
85561356,SOEGENQ12A8C13F675,TRIQCLL12903CDA473,3XvAipbh1wskfivWLDVxpb,Ivy,Digging Your Scene,1.257460357,1.086515087,0.0257,0.609,218867,0.886,0.0047,8,0.12,-6.411,1,0.041,103.017,4,0.83,22,FALSE
85563372,SOWTXUB12AC4685FDC,TRSLZZM12903D05F48,2uyhhyy1VsqAuEsQnfbh0z,Conjure One,Center Of The Sun,0.708059511,-0.803308212,0.0633,0.484,300547,0.771,6.76E-05,5,0.151,-8.306,1,0.0385,91.088,4,0.32,35,FALSE
85794657,SOXVMCG12A8C131CFF,TRMJJFT128F426279A,3E0mxXCUxuQB0gt2A6jlLZ,Laura Nyro,Midnite Blue,-1.040199472,-0.065816193,0.849,0.392,186120,0.274,0.000742,5,0.0822,-12.669,1,0.0342,75.264,4,0.389,13,FALSE
85841669,SOUWQQA12A8C13F12A,TRTAHKC128F4296A0B,72v1lv47GJMptRI3vZbQVP,Dana Fuchs,Don't Let Me Down,-1.056572345,0.736206378,0.126,0.281,185467,0.554,1.48E-05,4,0.19,-5.684,1,0.0328,150.587,4,0.367,42,FALSE
85909177,SOPGOYS12A679C8052,TRBXAWP128E07934B4,1708RCFvQZ88B2IiSTHz23,Oasis,Roll With It,1.541256821,1.704164653,0.0356,0.231,240133,0.981,0.000201,9,0.0259,-2.712,0,0.0914,126.542,4,0.149,43,FALSE
85909191,SOMTDGN12A6D4F943B,TRCKVAZ12903CBB17B,5hDBfsFoLFkIXt9xDi3th4,Oasis,She's Electric,1.213799363,1.267815208,0.164,0.494,219799,0.893,2.35E-06,9,0.636,-4.288,1,0.0475,125.413,4,0.526,47,FALSE
85912299,SOGDTEM12A8C13D215,TRAHZQB128F429C654,6l4wMAXzI8RxIysQMYZY0w,Cypress Hill,How I Could Just Kill A Man,0.373325221,-0.923150666,0.000722,0.769,252240,0.675,0.000149,6,0.0904,-13.326,1,0.0724,101.884,4,0.803,62,TRUE
85912305,SONJSWJ12A8C133B69,TREAQUF128F426A294,5DLTWfzNkhcIIdNLqoVfxf,Cypress Hill,Throw Your Set In The Air,0.373325221,-0.923150666,0.0945,0.776,245800,0.731,0.000274,9,0.318,-12.264,1,0.43,92.394,4,0.485,33,TRUE
85912323,SOIPPZE12A8C1310FC,TRTZGHX128F426EEFF,6pNPthJtweLWioQeGtwJe5,Cypress Hill,Dr. Greenthumb,0.373325221,-0.923150666,0.0467,0.804,189253,0.549,0.102,10,0.0751,-8.779,0,0.286,103.856,4,0.15,54,TRUE
85912331,SOIYAYI12A8C134A95,TRMUGBL128F426A57D,1crTf4RvraCjcPoqsaT9hd,Cypress Hill,Illusions,0.373325221,-0.923150666,0.00728,0.547,269200,0.827,0.186,8,0.084,-5.975,1,0.324,182.056,4,0.408,47,TRUE
85912333,SONETQF12A8C140099,TRKBAVM128F92C301E,1TeVeYATRojNVCH7q1APiv,Cypress Hill,Hand On The Pump,-0.442589611,1.252450791,0.0759,0.826,243027,0.658,1.86E-05,0,0.235,-10.952,1,0.302,98.05,4,0.571,52,TRUE
85912375,SOPFKUR12A58A81131,TRVYAXR12903CBB4E9,2SdDYKcHDwMmmOx1QCNivB,Cypress Hill,Stank Ass Hoe,0.373325221,-0.923150666,0.0217,0.728,309800,0.656,0.00395,10,0.103,-7.735,0,0.249,97.593,4,0.212,34,TRUE
85914643,SOUTMKU12A58A78365,TRVLJHI128E0791742,08c3wmdjKSjxTJY9cHSts7,Trisha Yearwood,XXX's And OOO's (An American Girl),1.541256821,1.704164653,0.176,0.711,167907,0.642,0,0,0.0814,-8.909,1,0.0319,125.831,4,0.762,58,FALSE
85918023,SOSYZVP12AF729A6FD,TRGRCCU128E078F647,4ZBmAdGxiCJ1V3r9kn9fKS,New Found Glory,Sonny,-1.487724664,-0.360813001,0.000737,0.598,207800,0.916,0.00055,6,0.0749,-4.524,0,0.0754,125.935,4,0.6,43,FALSE
85918037,SOXZOKH12A6701F23C,TRFJSRJ128E0784CB3,12sw03e7UF7H8gn5Eqt58N,New Found Glory,Forget My Name,1.541256821,1.704164653,0.000212,0.511,189867,0.963,6.40E-05,4,0.367,-3.974,1,0.0787,111.747,4,0.529,43,FALSE
85924147,SONPCSZ12A679D8AEC,TRTDONM128E0793AE6,5xBNh5Vjh9JboOVZB3envA,The Police,Rehumanize Yourself,0.815392789,0.662457176,0.0303,0.467,206691,0.951,0.000504,4,0.226,-2.497,1,0.0802,192.845,4,0.605,14,FALSE
85942931,SONSGHR12A6D4FA096,TRUFBWQ128F1490E51,5qM925z83TMCtj6h0qooVi,The Gap Band,Yearning For Your Love,0.373325221,-0.923150666,0.0996,0.586,343400,0.377,3.15E-06,2,0.0859,-12.638,1,0.0271,90.716,4,0.438,57,FALSE
86157445,SOCQQSU12AB0185BF4,TRAECHJ12903CC36DA,2UE4m8egf0aREmOi47sDOk,The Black Keys,Next Girl,0.678952182,-2.333604153,0.022,0.383,198213,0.748,0.00014,1,0.114,-6.343,0,0.0343,171.568,4,0.255,52,FALSE
